0,1,2
468.7204150718605,468.70159909162567,468.45803785363876
468.7461397754196,468.7273008733531,468.45830477251803
468.74644892253343,468.7276098170765,468.45861371633947
468.74673574657965,468.72789714652123,468.45890104567513
468.8306592247304,468.8118106275642,468.4592327880456
468.83077974910316,468.811923176492,468.4593453386623
468.83136237116287,468.8122337428782,468.4593831397706
468.70736347866057,468.68823676104137,468.4595437185494
468.7062663398581,468.6871387223754,468.45844567986603
467.7563473837367,467.7385785839183,467.52086598777254
467.9394955460034,467.92174916881316,467.52080736853173
467.9395640470979,467.9218252385956,467.52088343763904
467.9395684915418,467.9218328140582,467.52089101273816
467.82736651539796,467.8096317500917,467.52078468670607
467.82713270657183,467.80939591966984,467.5205488566695
467.82755920546686,467.8095496541087,467.52042982643275
467.92256428053827,467.90455776159024,467.5203907076996
467.92237428908487,467.904378174019,467.52021112003837
467.9208401375673,467.90311980703166,467.51922551732457
467.95707582727124,467.9393579189816,467.51831860976404
467.9563629496271,467.9386459596964,467.5176066508516
467.95424123080704,467.93749093901084,467.51741832729704
467.8972226826132,467.88047773451535,467.51699876453836
467.896937875426,467.8801988873721,467.5167199173848
467.8964568818439,467.8797222328472,467.51624326266324
467.95451453419884,467.9377814014292,467.5156705593146
467.9541337317039,467.9373983800779,467.5152875370654
467.95412460742347,467.93738471334314,467.5152738703281
467.8959330212937,467.87919282520306,467.5150963563964
467.8953602359506,467.87862185191204,467.5145253831056
467.8954132235571,467.8785494200147,467.5143363145455
467.87293066604457,467.856048988525,467.5141798717416
467.87219643931536,467.85531446596417,467.51344534974027
467.87164833472934,467.8548872322657,467.51313475274213
467.9289109305927,467.9121526571399,467.5135210756532
467.9290265067999,467.9122676231725,467.5136360419572
467.9288734054908,467.9121046357014,467.5134730541765
467.80465310904566,467.78787554404533,467.5125393631323
467.8033977222552,467.7866118859216,467.51216597956915
467.8032945764147,467.78650328543705,467.51205737904337
467.82114969796464,467.80435234214315,467.51237149855956
467.8216108075907,467.8048097167377,467.5128288735651
467.82187420428534,467.8050694770062,467.5130886339272
467.8545771862999,467.8377622585239,467.5138552596089
467.8571811959647,467.84036525737713,467.51540693508656
467.85896488384566,467.8421472318074,467.51718890902913
467.9579594393954,467.9411422927814,467.51808545113516
467.9582965265059,467.9414793798817,467.51842253771355
467.95865757970756,467.9418322542037,467.5187754122008
467.68719116290123,467.67035806531925,467.51898299775723
467.68728428133016,467.6704532978098,467.5190782302975
467.68736055163987,467.6705245264262,467.51914945889234
467.9215994614966,467.9047688908936,467.5192293374024
467.9217310242925,467.9048917694061,467.51935221595176
467.92192873293635,467.90509007590555,467.51955052252066
467.7442376175233,467.72740117935456,467.5198537270648
467.74457742824586,467.7277389746259,467.5201915221611
467.82697143518294,467.7690207838137,467.52036244009213
467.73172020327894,467.67377540107793,467.5205055250878
467.73192499870527,467.6739777742442,467.5207078981163
